contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
3014435	서면먹자골목	6	부산광역시 부산진구 부전동	20230922120509	20241120104125	7	A02	A0203	A02030600	129.0584612906	35.1558728277		47283
2614909	서문풍물야시장&서문시장삼겹살거리	33	충청북도 청주시 상당구 무심동로392번길 18 (서문동)	20190810015252	20250325172006	10	A02	A0203	A02030600	127.4857373141	36.6354764300		28528
2366462	서부 오미(味)가미(味)거리	4	대구광역시 서구 국채보상로75길 25-1	20160204191141	20250324174316	6	A02	A0203	A02030600	128.5721868162	35.8746495855		41798
3019162	서순라길	1	서울특별시 종로구 종로 150-3 (종로3가)	20231011160909	20250109100604	23	A02	A0203	A02030600	126.9942167014	37.5704207437		03193
704507	서울 동대문 닭한마리 골목	1	서울특별시 종로구 종로40가길 14	20090310214032	20250806150056	23	A02	A0203	A02030600	127.0058684191	37.5703487391		03197
704506	서울 삼각지 대구탕 골목	1	서울특별시 용산구 한강대로 182	20090310213644	20241111140803	21	A02	A0203	A02030600	126.9735279372	37.5344523297		04382
128015	서울 신림동 민속순대타운	1	서울특별시 관악구 신림로59길 14	20031209090000	20240516152422	5	A02	A0203	A02030600	126.9287890094	37.4833519091		08776
735749	서울 종로 낙지볶음 골목	1	서울특별시 종로구 종로 19 (종로1가)	20090518192216	20250319184249	23	A02	A0203	A02030600	126.9799374337	37.5708982096		03157
127373	서현시범 맛집거리	31	경기도 성남시 분당구 새마을로1번길 2 (서현동)	20040218090000	20250115142819	12	A02	A0203	A02030600	127.1309595241	37.3844059028		13572
2650250	성내동 관아골	33	충청북도 충주시 관아4길 15	20200324025528	20250120172308	11	A02	A0203	A02030600	127.9345292742	36.9707682947		27388
2650231	성수동 수제화거리	1	서울특별시 성동구 성수동2가	20200324022553	20250626112104	16	A02	A0203	A02030600	127.0572144762	37.5444526709		04793
2930901	성수동 카페거리	1	서울특별시 성동구 성수동2가	20221206180354	20250730141740	16	A02	A0203	A02030600	127.0566145649	37.5432527996		04795
3030336	세로수길	1	서울특별시 강남구 신사동	20230925110254	20250722160838	1	A02	A0203	A02030600	127.0223572804	37.5183106366		06028
2992822	세종마을 음식문화거리	1	서울특별시 종로구 체부동	20230706134332	20241016193140	23	A02	A0203	A02030600	126.9711158547	37.5765529495		03041
3002391	소래포구 포차거리	2	인천광역시 남동구 소래역로 12 소래포구 종합어시장	20230828155329	20241107152511	4	A02	A0203	A02030600	126.7371699362	37.3988027634		21673
2605271	소양호 막국수거리	32	강원특별자치도 춘천시 신북읍 천전리	20190605015737	20250327141526	13	A02	A0203	A02030600	127.7934444710	37.9327738141		24204
704503	속리산 산채비빔밥 거리	33	충청북도 보은군 속리산면	20090310212222	20250418093245	3	A02	A0203	A02030600	127.8214712822	36.5304334181		28908
